Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ValueSet-AnaestesiRegionalDHR.json	852	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	34	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AnaestesiRegionalUniverselKombineret.json	1106	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	36	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnasthesiaService.json	1173	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnasthesiaTypeGen.json	802	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnastomoseLaekageGradingering.json	919	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	26	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnastomoseLaekageGraduering.json	1040	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	33	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AnastomoseType1.json	885	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnastomoseType2.json	696	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	30	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnastomoseType3.json	1282	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Anastomoselaekage.json	829	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	35	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AnastomoselaekageKonsekvens.json	1450	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	17	38	0	1	0	0	0	0
fsh-generated/resources/ValueSet-AnatomiskLokation1.json	2537	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	77	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnatomiskLokation2.json	2610	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	19	81	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AnatomiskLokation3.json	876	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	36	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnatomiskLokation4.json	1685	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	17	49	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AndenBloedningDAP.json	731	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	32	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnnArborStagingClassification.json	992	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	44	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AntibiotikaMedUden.json	700	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	36	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AntibiotikaprofylakseDHR.json	1748	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	57	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AntibiotikaprofylakseDKRR.json	1006	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnurismeAflukning.json	713	2	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	11	31	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AnurismeStoerrelseSAH.json	885	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ArtritisDSR.json	778	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	49	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ArtrosePlaceringDKR.json	1016	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	49	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ArtrosefoelgeDSR.json	907	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	37	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AsaIV.json	1122	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	36	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AsaIVkort.json	964	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	37	0	0	0	0	0	1
fsh-generated/resources/ValueSet-AssistDevicesBallonStent.json	717	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BanffClassifikation.json	1202	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	15	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BegrundelseEndoskopiskLokalresektioen.json	1262	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	35	0	0	0	1	0	0
fsh-generated/resources/ValueSet-BehandlingCML.json	1634	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	55	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingCMMLMDS.json	1510	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	42	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingDHR.json	1054	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	37	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingEndovaskulaerType.json	884	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	14	32	0	0	0	1	0	0
fsh-generated/resources/ValueSet-BehandlingKirurgiskEndovaskulaer.json	796	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	29	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingMDS.json	1886	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	49	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingPsykofarmakologiskRETSPSYK.json	1495	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingTilstraekkelig.json	846	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	32	0	0	0	1	0	0
fsh-generated/resources/ValueSet-BehandlingsResponsEvalueringLYFO.json	1895	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	18	45	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingsTypeStamcellestoetteLYFO.json	1081	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingsVarighedDHR.json	933	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingsindikationKAR.json	5467	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	33	140	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Behandlingsintention.json	888	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BehandlingsresponsCML.json	1518	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	17	42	0	0	0	1	0	0
fsh-generated/resources/ValueSet-BehandlinsplanAendretAarsagDCCG.json	1021	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	36	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BenlaengdeDHR.json	840	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	36	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BilateralUnilateral.json	699	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BinetStagingSystem.json	1065	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	36	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BiobankSamples.json	1551	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	20	53	0	0	0	1	0	0
fsh-generated/resources/ValueSet-BlodfortyndendeMedicin.json	778	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BloedningsprofylakseDHR.json	818	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	13	32	0	1	0	0	0	0
fsh-generated/resources/ValueSet-BoligforholdRETSPSYK.json	823	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	37	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Boligform.json	1089	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	42	0	0	0	1	0	0
fsh-generated/resources/ValueSet-BoligformDAP.json	785	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	37	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BrusklaesionArealDKRR.json	689	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BrusklaesionBehandlingDKRR.json	1280	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	17	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BrusklaesionPlaceringDKRR.json	1328	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	17	44	0	0	0	1	0	0
fsh-generated/resources/ValueSet-BulkingMaterialeDUGA.json	1003	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	37	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CALRvariant.json	1056	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CancerUdredning.json	1277	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	50	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CancertypeDCCG.json	641	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CaputDiameterDHR.json	1099	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	47	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CaputModulaerTypeDHR.json	740	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	16	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CaputTypeDHR.json	692	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	31	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CaputnekroseDSR.json	806	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	30	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CementBlandesystemDHR.json	785	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CementDKR.json	2762	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	81	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CementFemurTibiaPatellaDKR.json	2528	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	22	75	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CementHofteDHR.json	2643	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	77	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CentralBlock.json	928	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CentralBlockType.json	1328	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Chemotherapy.json	778	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ChromosomPairs.json	975	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	36	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CivilstandDAP.json	769	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CivilstatusRETSPSYK.json	706	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	31	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ClavienKomplikationsgrad.json	1596	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	49	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ClavienKomplikationsgradDCCG.json	1426	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	42	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ClavienKomplikationsgradLangDCCG.json	2474	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	24	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ClinicalProtocolCodes.json	846	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ClinicalProtocolCodes1.json	851	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ClinicalProtocolNotParticipated.json	1051	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Competence.json	1268	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	45	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ComplicationAN.json	1728	2	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	19	56	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ComplicationPO.json	1521	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ComplicationsManifestation.json	1910	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	52	0	0	0	1	0	1
fsh-generated/resources/ValueSet-ComplicationsManifestation202412.json	1737	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	51	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CoronaryArteryGraph.json	1106	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Cyclus.json	1216	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	15	49	0	1	0	1	0	0
fsh-generated/resources/ValueSet-CytogeneticCancerChangesALD.json	2149	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	59	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CytogeneticChanges.json	821	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CytogeneticExamination.json	1208	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CytogeneticResult.json	1516	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	47	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CytogeneticResult202410.json	1440	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	13	46	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CytogeneticRisk.json	977	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CytogeneticRiskGrimwade2010.json	1324	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	14	45	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CytogeneticRiskGrimwade2010DAMYDA.json	1130	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	42	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CytogeneticSpecificerFund.json	748	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	32	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CytogeneticStemCellType.json	923	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Cytopeni.json	804	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DHDeksklusionskriterie.json	2187	2	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	26	54	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DSAFundLokation.json	1631	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	57	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DVTProfylakseDosisDKRR.json	914	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DatabasesHAEMA.json	734	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DegcMDTBeslutning.json	871	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DetectionMethodCR.json	726	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	30	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DiagnoseCLL.json	659	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	29	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DiagnoseDANDEM.json	2267	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	20	55	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DiagnoseDMPN.json	1235	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DiagnoseDMPNopfoelgning.json	1144	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	35	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DiagnosegruppeHAEMA.json	1133	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DiagnosetypeDPD.json	696	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	30	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DialyseOpstartDNSL.json	772	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	30	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DialyseadgangDNSL.json	1018	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	13	40	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DoedLokation.json	1227	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	39	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DoedsaarsagALD.json	1599	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DoedsaarsagCLL.json	974	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	37	0	1	0	0	0	0
fsh-generated/resources/ValueSet-DoedsaarsagDAMYDA.json	1316	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	50	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DoedsaarsagLYFO.json	1386	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	14	42	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DoedsaarsagSAH.json	1624	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	50	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DomAendringPauseringRETSPSYK.json	750	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	36	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DomAfslutningRETSPSYK.json	822	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DomAnbefalingRETSPSYK.json	1351	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	49	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DomAnbringelseRETSPSYK.json	818	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DomBehandlingAmbulantRETSPSYK.json	1342	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	37	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DomBehandlingRETSPSYK.json	830	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	14	32	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DomForanstaltningstypeRETSPSYK.json	983	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	37	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DomOphaevelseAarsagRETSPSYK.json	1007	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	37	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DomPauseringAarsagRETSPSYK.json	843	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DomTidligereRETSPSYK.json	2007	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	52	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DonorRelationDNSL.json	1206	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	42	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DonorRelationship.json	981	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	36	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DosisAKbehDKR.json	681	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	12	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ECOG.json	1129	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ECOGHAEMA.json	1078	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EDTAHaemodialyseDNSL.json	854	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	40	0	0	0	1	0	0
fsh-generated/resources/ValueSet-EDTAPeritonedialyseDNSL.json	1215	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EDTATransplantationDNSL.json	1822	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	54	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EHSVentralHernieLateral.json	908	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	37	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EHSVentralHernieMidtlinie.json	1025	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	16	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EHSVentralHernieSamlet.json	1856	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	72	0	0	0	1	0	0
fsh-generated/resources/ValueSet-EHSVentralHernieType.json	918	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EORTC14DPD.json	864	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	40	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EORTC17DPD.json	1186	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EORTC17DUGA.json	1178	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	69	0	0	0	1	0	1
fsh-generated/resources/ValueSet-EORTC24DPD.json	770	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EndoskopiskUdseende.json	1024	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	49	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ErklaeringRETSPSYK.json	1228	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	42	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ExtraordinaryTreatmenCause.json	1011	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	36	0	0	0	1	0	0
fsh-generated/resources/ValueSet-FISHProcedure.json	1121	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FISHResult.json	1706	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	56	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FISHResult202502.json	1904	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	18	50	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FISHSamples.json	1612	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	48	0	0	0	1	0	0
fsh-generated/resources/ValueSet-FISHSamples202502.json	1587	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	42	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Faggruppe.json	680	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	33	0	1	0	0	0	0
fsh-generated/resources/ValueSet-FemurKnogletabKlassifikationDHR.json	1162	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	44	0	0	0	1	0	0
fsh-generated/resources/ValueSet-FiksationCementeretUcementeret.json	761	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	31	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FiksationCementeretUcementeretAndet.json	991	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	15	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FiksationCementeretUcementeretHybrid.json	880	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	38	0	0	0	0	0	0
